DBCODE,ENTITY,YEAR,SITECODE,SECTION,REACH,PASS,UNITNUM,UNITTYPE,VERT_INDEX,PITNUMBER,SPECIES,LENGTH1,LENGTH2,WEIGHT,CLIP,SAMPLEDATE,NOTES
AS006,1,1987,MACKCC-M,CC,M,2,9,SC,7,NA,ONCL,57,NA,1.65,NONE,10/7/87,NA
AS006,1,1987,MACKCC-M,CC,M,2,10,P,1,NA,ONCL,64,NA,2.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-M,CC,M,2,10,P,2,NA,ONCL,55,NA,1.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-M,CC,M,2,10,P,3,NA,ONCL,118,NA,14.4,NONE,10/7/87,NA
AS006,1,1987,MACKCC-M,CC,M,2,10,P,4,NA,ONCL,104,NA,9.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-M,CC,M,2,11,C,1,NA,ONCL,58,NA,1.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-M,CC,M,2,11,C,2,NA,ONCL,63,NA,2.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-M,CC,M,2,11,C,3,NA,ONCL,69,NA,3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-M,CC,M,2,11,C,4,NA,ONCL,57,NA,2.2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,1,NA,ONCL,89,NA,5.9,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,2,NA,ONCL,63,NA,2.95,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,3,NA,ONCL,76,NA,3.65,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,4,NA,ONCL,72,NA,3.35,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,5,NA,ONCL,109,NA,11,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,6,NA,ONCL,108,NA,10.6,NONE,10/7/87,"P-12, S-13, P-14 OMITTED IN 1987 TO SAMPLE UPPER BEAVER INFLUENCE AREA"
AS006,1,1987,MACKCC-U,CC,U,1,15,C,7,NA,ONCL,112,NA,13.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,8,NA,ONCL,145,NA,28.2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,9,NA,ONCL,86,NA,5.9,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,10,NA,ONCL,81,NA,4.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,11,NA,ONCL,97,NA,7.85,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,12,NA,ONCL,96,NA,7.55,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,13,NA,ONCL,99,NA,8.15,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,14,NA,ONCL,129,NA,18.3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,15,NA,ONCL,142,NA,27,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,16,NA,ONCL,124,NA,16.95,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,17,NA,ONCL,109,NA,11.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,18,NA,ONCL,112,NA,12.4,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,19,NA,ONCL,56,NA,2.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,20,NA,ONCL,66,NA,3.3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,21,NA,ONCL,50,NA,1.4,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,22,NA,ONCL,61,NA,2.15,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,23,NA,ONCL,60,NA,2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,24,NA,ONCL,57,NA,2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,25,NA,ONCL,52,NA,1.35,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,26,NA,ONCL,60,NA,1.8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,27,NA,ONCL,59,NA,1.95,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,28,NA,ONCL,59,NA,1.9,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,29,NA,ONCL,100,NA,8.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,30,NA,ONCL,101,NA,8.25,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,31,NA,ONCL,116,NA,14,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,32,NA,ONCL,126,NA,17.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,33,NA,ONCL,104,NA,10.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,34,NA,ONCL,101,NA,9.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,15,C,35,NA,ONCL,143,NA,24.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,16,P,1,NA,ONCL,102,NA,8.9,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,16,P,2,NA,ONCL,116,NA,14.4,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,16,P,3,NA,ONCL,111,NA,10.9,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,16,P,4,NA,ONCL,129,NA,22.35,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,16,P,5,NA,ONCL,70,NA,3.8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,16,P,6,NA,ONCL,98,NA,8.3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,16,P,7,NA,ONCL,122,NA,15.85,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,1,NA,ONCL,49,NA,1.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,2,NA,ONCL,61,NA,1.85,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,3,NA,ONCL,59,NA,2.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,4,NA,ONCL,72,NA,3.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,5,NA,ONCL,60,NA,2.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,6,NA,ONCL,70,NA,3.9,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,7,NA,ONCL,52,NA,1.15,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,8,NA,ONCL,65,NA,3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,9,NA,ONCL,68,NA,2.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,10,NA,ONCL,60,NA,1.85,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,11,NA,ONCL,101,NA,8.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,12,NA,ONCL,112,NA,12.35,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,13,NA,ONCL,101,NA,10.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,14,NA,ONCL,123,NA,16.8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,15,NA,ONCL,130,NA,19.8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,16,NA,ONCL,147,NA,30.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,17,NA,ONCL,73,NA,3.5,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,17,C,18,NA,ONCL,112,NA,13.4,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,1,NA,ONCL,72,NA,3.7,NONE,10/7/87,THIS UNIT SAMPLED ONLY IN 1987
AS006,1,1987,MACKCC-U,CC,U,1,18,R,2,NA,ONCL,90,NA,6.8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,3,NA,ONCL,99,NA,10.3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,4,NA,ONCL,97,NA,7.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,5,NA,ONCL,64,NA,2.65,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,6,NA,ONCL,62,NA,2.25,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,7,NA,ONCL,123,NA,15.45,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,8,NA,ONCL,98,NA,8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,9,NA,ONCL,100,NA,8.3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,10,NA,ONCL,100,NA,8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,11,NA,ONCL,62,NA,2.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,12,NA,ONCL,115,NA,15.15,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,13,NA,ONCL,112,NA,12.45,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,14,NA,ONCL,139,NA,23.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,15,NA,ONCL,121,NA,15.95,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,16,NA,ONCL,105,NA,10.45,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,17,NA,ONCL,145,NA,27.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,18,NA,ONCL,170,NA,39.55,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,19,NA,ONCL,156,NA,33.2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,20,NA,ONCL,61,NA,2.65,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,21,NA,ONCL,64,NA,3.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,22,NA,ONCL,61,NA,2.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,23,NA,ONCL,57,NA,2.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,24,NA,ONCL,62,NA,2.95,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,25,NA,ONCL,51,NA,1.3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,26,NA,ONCL,48,NA,1.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,27,NA,ONCL,56,NA,1.8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,28,NA,ONCL,45,NA,0.85,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,29,NA,ONCL,37,NA,0.55,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,30,NA,ONCL,70,NA,3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,31,NA,ONCL,62,NA,2.15,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,32,NA,ONCL,56,NA,1.75,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,33,NA,ONCL,71,NA,3.2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,34,NA,ONCL,52,NA,1.5,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,35,NA,ONCL,75,NA,3.55,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,36,NA,ONCL,54,NA,1.55,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,37,NA,ONCL,109,NA,11.3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,38,NA,ONCL,110,NA,12,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,39,NA,ONCL,96,NA,7.75,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,40,NA,ONCL,99,NA,10,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,41,NA,ONCL,116,NA,13.4,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,42,NA,ONCL,57,NA,2.4,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,43,NA,ONCL,69,NA,3.55,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,44,NA,ONCL,67,NA,3.3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,45,NA,ONCL,60,NA,2.2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,46,NA,ONCL,61,NA,2.3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,47,NA,ONCL,60,NA,2.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,48,NA,ONCL,59,NA,2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,49,NA,ONCL,65,NA,2.65,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,50,NA,ONCL,67,NA,2.75,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,51,NA,ONCL,75,NA,4.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,52,NA,ONCL,65,NA,2.85,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,53,NA,ONCL,126,NA,18.75,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,54,NA,ONCL,80,NA,4.45,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,55,NA,ONCL,106,NA,10.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,56,NA,ONCL,134,NA,20.8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,1,18,R,57,NA,ONCL,144,NA,27.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,15,C,1,NA,ONCL,95,NA,7.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,15,C,2,NA,ONCL,65,NA,3.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,15,C,3,NA,ONCL,53,NA,1.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,15,C,4,NA,ONCL,60,NA,2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,15,C,5,NA,ONCL,133,NA,24.55,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,15,C,6,NA,ONCL,139,NA,23.75,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,16,P,1,NA,ONCL,101,NA,10.4,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,17,C,1,NA,ONCL,63,NA,2.45,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,17,C,2,NA,ONCL,64,NA,2.35,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,17,C,3,NA,ONCL,69,NA,3,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,17,C,4,NA,ONCL,61,NA,2.05,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,17,C,5,NA,ONCL,100,NA,9.85,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,1,NA,ONCL,67,NA,3.65,NONE,10/7/87,THIS UNIT SAMPLED ONLY IN 1987
AS006,1,1987,MACKCC-U,CC,U,2,18,R,2,NA,ONCL,69,NA,3.6,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,3,NA,ONCL,48,NA,1.25,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,4,NA,ONCL,65,NA,3.15,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,5,NA,ONCL,66,NA,2.55,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,6,NA,ONCL,56,NA,2,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,7,NA,ONCL,60,NA,2.4,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,8,NA,ONCL,55,NA,1.65,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,9,NA,ONCL,62,NA,2.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,10,NA,ONCL,63,NA,2.8,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,11,NA,ONCL,100,NA,9.7,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,12,NA,ONCL,59,NA,2.1,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,13,NA,ONCL,116,NA,14.25,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,14,NA,ONCL,115,NA,13.25,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,15,NA,ONCL,119,NA,15.15,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,16,NA,ONCL,49,NA,1.15,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,17,NA,ONCL,108,NA,11.65,NONE,10/7/87,NA
AS006,1,1987,MACKCC-U,CC,U,2,18,R,18,NA,ONCL,135,NA,21.55,NONE,10/7/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,1,R,1,NA,ONCL,84,NA,4.4,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,1,R,2,NA,ONCL,133,NA,18.05,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,1,R,3,NA,ONCL,102,NA,9,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,1,R,4,NA,ONCL,83,NA,4.9,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,1,R,5,NA,ONCL,83,NA,6.2,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,1,R,6,NA,ONCL,90,NA,5.9,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,1,R,7,NA,ONCL,127,NA,19.45,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,1,R,8,NA,ONCL,56,NA,1.85,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,1,NA,ONCL,55,NA,1.75,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,2,NA,ONCL,87,NA,5.85,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,3,NA,ONCL,91,NA,6.6,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,4,NA,ONCL,92,NA,6.95,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,5,NA,ONCL,100,NA,8.25,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,6,NA,ONCL,57,NA,2.15,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,7,NA,ONCL,53,NA,1.2,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,8,NA,ONCL,122,NA,16.8,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,9,NA,ONCL,76,NA,5.15,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,10,NA,ONCL,75,NA,5.3,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,11,NA,ONCL,79,NA,4.4,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,12,NA,ONCL,127,NA,21.05,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,2,P,13,NA,ONCL,130,NA,18.4,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,1,NA,ONCL,79,NA,6.25,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,2,NA,ONCL,108,NA,11.4,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,3,NA,ONCL,74,NA,5.25,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,4,NA,ONCL,153,NA,27.9,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,5,NA,ONCL,121,NA,16.8,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,6,NA,ONCL,105,NA,10.2,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,7,NA,ONCL,122,NA,16.6,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,8,NA,ONCL,147,NA,25.9,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,9,NA,ONCL,101,NA,9,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,10,NA,ONCL,55,NA,2,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,11,NA,ONCL,47,NA,1.45,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,3,C,12,NA,ONCL,55,NA,1.75,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,4,I,1,NA,ONCL,108,NA,10.9,NONE,10/6/87,combined with pool 5
AS006,1,1987,MACKOG-L,OG,L,1,4,I,2,NA,ONCL,103,NA,9.3,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,4,I,3,NA,ONCL,129,NA,19.2,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,4,I,4,NA,ONCL,62,NA,2.15,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,4,I,5,NA,ONCL,77,NA,5.75,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,1,NA,ONCL,70,NA,3.5,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,2,NA,ONCL,78,NA,5.9,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,3,NA,ONCL,113,NA,14.85,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,4,NA,ONCL,94,NA,7.5,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,5,NA,ONCL,92,NA,6.85,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,6,NA,ONCL,114,NA,15.05,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,7,NA,ONCL,162,NA,35.9,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,8,NA,ONCL,90,NA,6.4,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,9,NA,ONCL,82,NA,6.7,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,10,NA,ONCL,72,NA,3.2,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,11,NA,ONCL,86,NA,5.75,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,12,NA,ONCL,78,NA,4.5,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,13,NA,ONCL,91,NA,6.95,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,14,NA,ONCL,108,NA,10.35,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,1,6,C,15,NA,ONCL,143,NA,24.15,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,1,R,1,NA,ONCL,75,NA,5,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,1,R,2,NA,ONCL,83,NA,5.35,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,1,R,3,NA,ONCL,111,NA,14.6,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,2,P,1,NA,ONCL,109,NA,13.2,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,2,P,2,NA,ONCL,52,NA,1.75,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,2,P,3,NA,ONCL,106,NA,10.35,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,2,P,4,NA,ONCL,92,NA,6.95,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,2,P,5,NA,ONCL,127,NA,18.35,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,2,P,6,NA,ONCL,55,NA,2.5,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,4,I,1,NA,ONCL,90,NA,5.65,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,4,I,2,NA,ONCL,87,NA,6.9,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,6,C,1,NA,ONCL,71,NA,5.8,NONE,10/6/87,NA
AS006,1,1987,MACKOG-L,OG,L,2,6,C,2,NA,ONCL,90,NA,7.75,NONE,10/6/87,NA
AS006,1,1987,MACKOG-M,OG,M,1,7,P,1,NA,ONCL,76,NA,5.6,NONE,10/6/87,NA
AS006,1,1987,MACKOG-M,OG,M,1,7,P,2,NA,ONCL,116,NA,12.3,NONE,10/6/87,NA
AS006,1,1987,MACKOG-M,OG,M,1,7,P,3,NA,ONCL,109,NA,10.75,NONE,10/6/87,NA
AS006,1,1987,MACKOG-M,OG,M,1,7,P,4,NA,ONCL,102,NA,8.95,NONE,10/6/87,NA
AS006,1,1987,MACKOG-M,OG,M,1,7,P,5,NA,ONCL,91,NA,6.2,NONE,10/6/87,NA
AS006,1,1987,MACKOG-M,OG,M,1,7,P,6,NA,ONCL,101,NA,9.55,NONE,10/6/87,NA
AS006,1,1987,MACKOG-M,OG,M,1,7,P,7,NA,ONCL,143,NA,25.05,NONE,10/6/87,NA
AS006,1,1987,MACKOG-M,OG,M,1,7,P,8,NA,ONCL,49,NA,1.4,NONE,10/6/87,NA
